tweet_id	image_id	text_info	text_info_conf	image_info	image_info_conf	text_human	text_human_conf	image_human	image_human_conf	image_damage	image_damage_conf	tweet_text	image_url	image_path
9.11844E+17	911844058519261184_0	not_informative	0.6957	informative	1	not_relevant_or_cant_judge	0.6957	other_relevant_information	1			Hurricane Maria loves you ❤ #HurricaneMaria @53rdWRS @hurricanetrack @twc_hurricane via #SandyDelgado https://t.co/BYKQlFHrfJ	http://pbs.twimg.com/media/DKeFVHiWsAA9Eag.jpg	data_image/hurricane_maria/24_9_2017/911844058519261184_0.jpg
9.11855E+17	911855222921859072_0	informative	0.6347	informative	1	rescue_volunteering_or_donation_effort	0.6347	infrastructure_and_utility_damage	1	severe_damage	1	The Government is sending an extra £5 million in UK aid to Dominica after it was hit by #HurricaneMaria #HeartNews https://t.co/zzqbPIjYk6	http://pbs.twimg.com/media/DKeIBORXcAECpCo.jpg	data_image/hurricane_maria/24_9_2017/911855222921859072_0.jpg
9.11865E+17	911865255793451008_0	informative	0.699	informative	0.6751	other_relevant_information	0.699	other_relevant_information	0.6751			#SkyNews | Hurricane Maria's path along the coast of the... #UnitedStates https://t.co/Rk7Ix4v6OX https://t.co/VNw4nOEGPe	http://pbs.twimg.com/media/DKeYng9X0AUyuP4.jpg	data_image/hurricane_maria/24_9_2017/911865255793451008_0.jpg
9.1187E+17	911869898703474689_0	informative	0.6621	informative	0.9657	rescue_volunteering_or_donation_effort	0.6621	infrastructure_and_utility_damage	0.9657	severe_damage	1	Here’s How You Can Help People Affected By Hurricane Maria https://t.co/Yg4QLXvzx0 https://t.co/HFiFpy8mTU	http://pbs.twimg.com/media/DKec1s5UIAEVS7j.jpg	data_image/hurricane_maria/24_9_2017/911869898703474689_0.jpg
9.11874E+17	911874137542578176_0	informative	1	informative	1	rescue_volunteering_or_donation_effort	1	infrastructure_and_utility_damage	1	severe_damage	0.6063	Is Puerto Rico part of the US? Another Katrina? Should we help them? Here's how to donate. https://t.co/WLDr3l9vwk https://t.co/KMApd1LKPe	http://pbs.twimg.com/media/DKegsbqUQAAebND.jpg	data_image/hurricane_maria/24_9_2017/911874137542578176_0.jpg
9.11875E+17	911874793707905024_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			Here's the latest ECMWF storm tracks for #Maria and #Lee out to day 5 --&gt;https://t.co/cstgdpxl90 https://t.co/xCsgk4LfCc	http://pbs.twimg.com/media/DKehOmHXUAApJBN.jpg	data_image/hurricane_maria/24_9_2017/911874793707905024_0.jpg
9.1188E+17	911879773076439040_0	informative	1	not_informative	0.6761	rescue_volunteering_or_donation_effort	1	not_relevant_or_cant_judge	0.6761			Press release: Priti Patel: Extra UK aid to Dominica following deadly Hurricane Maria https://t.co/V6JLLphmeB https://t.co/f7iFxYuZB8	http://pbs.twimg.com/media/DKel0b9UIAEjakk.jpg	data_image/hurricane_maria/24_9_2017/911879773076439040_0.jpg
9.11882E+17	911881820559544320_0	not_informative	1	informative	1	not_relevant_or_cant_judge	1	infrastructure_and_utility_damage	1	mild_damage	0.6497	RT @funtimewithdae: This is heartbreaking #hurricanemaria #Dominica https://t.co/BMvf8Rv0X8	http://pbs.twimg.com/media/DKK9LOVXcAA5dDQ.jpg	data_image/hurricane_maria/24_9_2017/911881820559544320_0.jpg
9.11882E+17	911881820559544320_1	not_informative	1	informative	1	not_relevant_or_cant_judge	1	infrastructure_and_utility_damage	1	mild_damage	1	RT @funtimewithdae: This is heartbreaking #hurricanemaria #Dominica https://t.co/BMvf8Rv0X8	http://pbs.twimg.com/media/DKK9Lb9W0AAKhAV.jpg	data_image/hurricane_maria/24_9_2017/911881820559544320_1.jpg
9.11882E+17	911881820559544320_3	not_informative	1	informative	0.6671	not_relevant_or_cant_judge	1	infrastructure_and_utility_damage	0.6671	little_or_no_damage	0.3744	RT @funtimewithdae: This is heartbreaking #hurricanemaria #Dominica https://t.co/BMvf8Rv0X8	http://pbs.twimg.com/media/DKK9MqZXcAAeHwP.jpg	data_image/hurricane_maria/24_9_2017/911881820559544320_3.jpg
9.11884E+17	911883799247638528_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			Pressure reading as #HurricaneMaria went over Puerto Rico earlier this week. https://t.co/9O3cAT85eA	http://pbs.twimg.com/media/DKepedvXoAEByCo.jpg	data_image/hurricane_maria/24_9_2017/911883799247638528_0.jpg
9.11893E+17	911892515321733120_0	informative	1	informative	0.6619	injured_or_dead_people	1	infrastructure_and_utility_damage	0.6619	little_or_no_damage	0.6667	Hurricane Maria left over 15 dead in Dominica: PM Roosevelt Skerrit https://t.co/UBhBVGAxQb https://t.co/xrrwc0AC1Y	http://pbs.twimg.com/media/DKexaK5VAAA_tXT.jpg	data_image/hurricane_maria/24_9_2017/911892515321733120_0.jpg
9.11893E+17	911892871430721536_0	informative	1	informative	1	other_relevant_information	1	infrastructure_and_utility_damage	1	severe_damage	1	East Coast urged to monitor Maria https://t.co/BPBAxPXvi6 #USNews #USRC https://t.co/3zelUrFCSf	http://pbs.twimg.com/media/DKexu4_UIAA3B2s.jpg	data_image/hurricane_maria/24_9_2017/911892871430721536_0.jpg
9.11893E+17	911892973570293761_0	informative	0.7353	informative	1	other_relevant_information	0.7353	affected_individuals	1			Towns evacuated as dam fails in Puerto Rico after #HurricaneMaria https://t.co/TLELEm8pn9 https://t.co/dNGWuCOfpJ	http://pbs.twimg.com/media/DKdSpQqW4AA6Bs9.jpg	data_image/hurricane_maria/24_9_2017/911892973570293761_0.jpg
9.11902E+17	911901874168778753_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			Tropical storm force wind probability from Maria along the carolina coast: https://t.co/KZDik3cFOD	http://pbs.twimg.com/media/DKe5z2qU8AEmR9M.jpg	data_image/hurricane_maria/24_9_2017/911901874168778753_0.jpg
9.11904E+17	911904016220741632_0	informative	1	informative	0.6148	other_relevant_information	1	rescue_volunteering_or_donation_effort	0.6148			"Hurricane Maria leaves Caribbean, now threatens US east coast https://t.co/zc8Cnat4t4 https://t.co/4jsC8JohUC"	http://pbs.twimg.com/media/DKe73nyXoAA4Ne3.jpg	data_image/hurricane_maria/24_9_2017/911904016220741632_0.jpg
9.11907E+17	911907090112798720_0	informative	0.6628	informative	1	infrastructure_and_utility_damage	0.6628	infrastructure_and_utility_damage	1	mild_damage	0.6675	Weakened dam the latest threat as Puerto Rico reels from hurricane https://t.co/k1DRlseVEe https://t.co/vIeiUDdrWK	http://pbs.twimg.com/media/DKe-qj5UEAAZ3N1.jpg	data_image/hurricane_maria/24_9_2017/911907090112798720_0.jpg
9.11907E+17	911907455873044481_0	not_informative	0.6827	not_informative	1							Good morning! Hugs if you need them. Sending good thoughts to those affected by Hurricane Maria &amp; Mexico. âœŒá¼¿Câ¤ï¸á½™6á¼¿C https://t.co/K1bKduItsv	http://pbs.twimg.com/media/DKe-_p5VoAAH8o7.jpg	data_image/hurricane_maria/24_9_2017/911907455873044481_0.jpg
9.11907E+17	911907488756387841_0	not_informative	0.6813	informative	1	not_relevant_or_cant_judge	0.6813	other_relevant_information	1			Have you ever been so happy to see a blocking high #HurricaneMaria https://t.co/HOzNBZtCQB	http://pbs.twimg.com/media/DKe_BkmXUAEYZFR.jpg	data_image/hurricane_maria/24_9_2017/911907488756387841_0.jpg
9.11907E+17	911907488756387841_1	not_informative	0.6813	informative	1	not_relevant_or_cant_judge	0.6813	other_relevant_information	1			Have you ever been so happy to see a blocking high #HurricaneMaria https://t.co/HOzNBZtCQB	http://pbs.twimg.com/media/DKe_BklWkAMpRDh.jpg	data_image/hurricane_maria/24_9_2017/911907488756387841_1.jpg
9.11908E+17	911907939744669701_0	informative	0.6546	informative	1	other_relevant_information	0.6546	other_relevant_information	1			Breaking news today 9/24/2017 â€“ Update Direction Of HurricaneÂ Maria https://t.co/yCzWsfDUNm https://t.co/tPfmM8gEHL	http://pbs.twimg.com/media/DKe_b-HUQAABi_N.jpg	data_image/hurricane_maria/24_9_2017/911907939744669701_0.jpg
9.11912E+17	911911757890949121_0	informative	1	not_informative	1	other_relevant_information	1	not_relevant_or_cant_judge	1			Hurricane Maria Update from Chabad of Puerto Rico - Rabbi Mendel and Rachel Zarchi https://t.co/JAlZyqakub https://t.co/3pvrmkoR9c	http://pbs.twimg.com/media/DKfC6R9X0AAEOqu.jpg	data_image/hurricane_maria/24_9_2017/911911757890949121_0.jpg
9.11913E+17	911913109585047552_0	informative	0.5094	not_informative	1	rescue_volunteering_or_donation_effort	0.5094	not_relevant_or_cant_judge	1			Savannah Air National Guard base a hub for hurricane relief after Maria https://t.co/oSLALlTiVz | @DashiellColeman https://t.co/K7bOoA7ekg	http://pbs.twimg.com/media/DKfEIk4XoAUY-LT.jpg	data_image/hurricane_maria/24_9_2017/911913109585047552_0.jpg
9.11913E+17	911913161703424001_0	informative	0.561	informative	1	other_relevant_information	0.561	infrastructure_and_utility_damage	1	severe_damage	0.6962	Caribbean islands assess damage from Hurricane Maria https://t.co/HBOj82zOrW https://t.co/tKSbrN4gcF	http://pbs.twimg.com/media/DKfEL8YVYAAHkm2.jpg	data_image/hurricane_maria/24_9_2017/911913161703424001_0.jpg
9.11915E+17	911914695803666432_0	not_informative	0.675	not_informative	1							@DottyVintage1 #HelloLadyRose #This #HurricaneMaria Is #LeavingFloridaALONE! xoxo #Amen á¼¸3á¼´1á¼¸3á¼´1á¼³Bá¼¸3á¼´1á¼¸3á¼´1á¼¸3á¼´1á¼¸3á¼´1á¼±Fâœ¨á¼»6á¼¸3 https://t.co/Lts7DtQeZO	http://pbs.twimg.com/media/DKfFYl_W0AAbxQE.jpg	data_image/hurricane_maria/24_9_2017/911914695803666432_0.jpg
9.11915E+17	911915332629143552_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			"SUN 7AM: Maria is no longer a major hurricane. Winds have dropped to 110mph. Heading toward Cape Hatteras, NC. @nbc6 https://t.co/5k9OaZ1CKh"	http://pbs.twimg.com/media/DKfGKSvW4AAO06o.jpg	data_image/hurricane_maria/24_9_2017/911915332629143552_0.jpg
9.11916E+17	911915533779521536_0	informative	0.6614	informative	1	other_relevant_information	0.6614	other_relevant_information	1			This morning's update on #hurricanemaria - remaining watchful. https://t.co/82z4ASkoHG	http://pbs.twimg.com/media/DKfGV9xUEAAwHfe.jpg	data_image/hurricane_maria/24_9_2017/911915533779521536_0.jpg
9.11921E+17	911921363279126529_0	not_informative	0.6901	informative	1	not_relevant_or_cant_judge	0.6901	other_relevant_information	1			"South Florida will enjoy gorgeous, dry weather this week (after today) on the back side of Hurricane Maria. @nbc6 https://t.co/lswWDFH0Vv"	http://pbs.twimg.com/media/DKfLpR5X0AETCSF.jpg	data_image/hurricane_maria/24_9_2017/911921363279126529_0.jpg
9.11922E+17	911921934027362304_0	informative	1	informative	1	rescue_volunteering_or_donation_effort	1	infrastructure_and_utility_damage	1	severe_damage	1	Donate Needed Supplies to Hurricane Maria Victims at These Sites https://t.co/sAUEsmjohI https://t.co/7qw9OGEGog	http://pbs.twimg.com/media/DKfMKjOV4AAnWrV.jpg	data_image/hurricane_maria/24_9_2017/911921934027362304_0.jpg
9.11922E+17	911922450975227905_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			Very Warm Sunday; Latest On Hurricane Maria https://t.co/JBXziAWKoo https://t.co/7xgRESV2MO	http://pbs.twimg.com/media/DKfMoi8VYAE2c66.jpg	data_image/hurricane_maria/24_9_2017/911922450975227905_0.jpg
9.11923E+17	911922812608290816_0	not_informative	0.649	not_informative	0.6527							Don't forget about Puerto Rico. https://t.co/K3Q7OrWpsP https://t.co/4OsZoMLJDu	http://pbs.twimg.com/media/DKfM9wKWAAA8H33.jpg	data_image/hurricane_maria/24_9_2017/911922812608290816_0.jpg
9.11927E+17	911926937148211200_0	informative	1	informative	1	other_relevant_information	1	infrastructure_and_utility_damage	1	severe_damage	0.3538	Gov: Maria is ‘Most devastating storm to hit The Island this Century’ #Breaking https://t.co/CkWDaI6PoD https://t.co/myxz7CqDVh	http://pbs.twimg.com/media/DKfQty9VwAAOPpA.jpg	data_image/hurricane_maria/24_9_2017/911926937148211200_0.jpg
9.11927E+17	911927354934611968_0	informative	0.3633	not_informative	1	rescue_volunteering_or_donation_effort	0.3633	not_relevant_or_cant_judge	1			From my cousin in DR. #reliefwork #unity #eachonereachone #hurricanemaria #aftermath https://t.co/t05TmSi7rI	http://pbs.twimg.com/media/DKfRGDsW0AAA6ya.jpg	data_image/hurricane_maria/24_9_2017/911927354934611968_0.jpg
9.11927E+17	911927354934611968_1	informative	0.3633	informative	1	rescue_volunteering_or_donation_effort	0.3633	infrastructure_and_utility_damage	1	mild_damage	1	From my cousin in DR. #reliefwork #unity #eachonereachone #hurricanemaria #aftermath https://t.co/t05TmSi7rI	http://pbs.twimg.com/media/DKfRGB1WsAE9B-n.jpg	data_image/hurricane_maria/24_9_2017/911927354934611968_1.jpg
9.11927E+17	911927354934611968_2	informative	0.3633	informative	1	rescue_volunteering_or_donation_effort	0.3633	rescue_volunteering_or_donation_effort	1			From my cousin in DR. #reliefwork #unity #eachonereachone #hurricanemaria #aftermath https://t.co/t05TmSi7rI	http://pbs.twimg.com/media/DKfRGCoXUAYbjRl.jpg	data_image/hurricane_maria/24_9_2017/911927354934611968_2.jpg
9.11927E+17	911927445531561985_0	informative	0.6739	informative	0.665	rescue_volunteering_or_donation_effort	0.6739	rescue_volunteering_or_donation_effort	0.665			Planes are leaving to the islands with water and coming back with people affected by #hurricaneirma #hurricanemaria https://t.co/Ym17dMYg3s	http://pbs.twimg.com/media/DKfRLGbWkAAISTL.jpg	data_image/hurricane_maria/24_9_2017/911927445531561985_0.jpg
9.11927E+17	911927445531561985_1	informative	0.6739	informative	0.6616	rescue_volunteering_or_donation_effort	0.6739	rescue_volunteering_or_donation_effort	0.6616			Planes are leaving to the islands with water and coming back with people affected by #hurricaneirma #hurricanemaria https://t.co/Ym17dMYg3s	http://pbs.twimg.com/media/DKfRLGeXkAEYQTs.jpg	data_image/hurricane_maria/24_9_2017/911927445531561985_1.jpg
9.11928E+17	911927889100263424_0	informative	0.669	informative	1	other_relevant_information	0.669	other_relevant_information	1			Looks like #HurricaneMaria will move out East to Sea in the coming days. https://t.co/uA5NFRkwRS	http://pbs.twimg.com/media/DKfRhNGX0AAvi8l.jpg	data_image/hurricane_maria/24_9_2017/911927889100263424_0.jpg
9.11932E+17	911931707892236289_0	informative	0.697	informative	0.6616	affected_individuals	0.697	infrastructure_and_utility_damage	0.6616	dont_know_or_cant_judge	0.6676	Family stranded on capsized boat after Hurricane Maria Watch Now ὄ9https://t.co/S5oyQQUz8Q https://t.co/rvCFBaJQAS	http://pbs.twimg.com/media/DKfVDcaVwAAl3Pt.jpg	data_image/hurricane_maria/24_9_2017/911931707892236289_0.jpg
9.11934E+17	911933848962953216_0	informative	0.6794	not_informative	1	affected_individuals	0.6794	not_relevant_or_cant_judge	1			Hey everyone I'm okay i survived #HurricaneMaria it was horrible á½¡E https://t.co/SU9uXYSH6g	http://pbs.twimg.com/media/DKfW-s4U8AAxmkT.jpg	data_image/hurricane_maria/24_9_2017/911933848962953216_0.jpg
9.11935E+17	911934793427963905_0	not_informative	0.6741	not_informative	1							New New : Hurricane Maria: Puerto Rico officials describe 'apocalyptic' conditions - https://t.co/sIegdNvrrz https://t.co/otDBcL3VBZ	http://pbs.twimg.com/media/DKfX3DPWsAAubsA.jpg	data_image/hurricane_maria/24_9_2017/911934793427963905_0.jpg
9.11936E+17	911935529905684481_0	informative	0.6426	informative	1	other_relevant_information	0.6426	infrastructure_and_utility_damage	1	mild_damage	0.6954	"How Hurricane Maria Could Transform Puerto Rico's Power Company, demosle apoyo!! https://t.co/Daj4ILSc2M https://t.co/CpjdwsyzTo"	http://pbs.twimg.com/media/DKfYh9LUEAA3gKV.jpg	data_image/hurricane_maria/24_9_2017/911935529905684481_0.jpg
9.11936E+17	911935780636860416_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			"Hurricane Maria to bring large waves, life-threatening rip currents to Jersey https://t.co/0uoWDFhLOu https://t.co/y2AwzlSubR"	http://pbs.twimg.com/media/DKfYwiTV4AACFPn.jpg	data_image/hurricane_maria/24_9_2017/911935780636860416_0.jpg
9.11936E+17	911936245667962880_0	informative	1	informative	0.6508	other_relevant_information	1	other_relevant_information	0.6508			Hurricane Maria from space. Amazing how something so beautiful can cause so much destruction. https://t.co/BMKHCIOdr5	http://pbs.twimg.com/media/DKfZLrYXcAAgYzn.jpg	data_image/hurricane_maria/24_9_2017/911936245667962880_0.jpg
9.11939E+17	911939076974088193_0	informative	1	informative	1	rescue_volunteering_or_donation_effort	1	infrastructure_and_utility_damage	1	mild_damage	0.6738	"Let's help this part of America, they need it now more than ever. https://t.co/BWAvnrljwN https://t.co/PM3tEVQfG9"	http://pbs.twimg.com/media/DKfbwbSXoAEVAPa.jpg	data_image/hurricane_maria/24_9_2017/911939076974088193_0.jpg
9.11939E+17	911939251671007232_0	informative	1	not_informative	1	other_relevant_information	1	not_relevant_or_cant_judge	1			"#Dominica #hurricanemaria first cases of #anarchy, receiving #whatsapp messages #reports #sos #security https://t.co/JWRd04t4Cc"	http://pbs.twimg.com/media/DKfb6KhVwAEYtCD.jpg	data_image/hurricane_maria/24_9_2017/911939251671007232_0.jpg
9.11943E+17	911942664026755072_0	informative	1	not_informative	1	rescue_volunteering_or_donation_effort	1	not_relevant_or_cant_judge	1			Prime Minister Dr. Timothy Harris has pledged $1 Million to Dominica 4 restoration after Hurricane Maria #thankyou https://t.co/edma8nRcdK	http://pbs.twimg.com/media/DKffAIxUQAEkSyd.jpg	data_image/hurricane_maria/24_9_2017/911942664026755072_0.jpg
9.11944E+17	911943558399090688_0	not_informative	0.6139	informative	1	not_relevant_or_cant_judge	0.6139	infrastructure_and_utility_damage	1	severe_damage	0.6842	RT @BrentNYT: A horrific time in Puerto Rico - and the Caribbean generally https://t.co/5zS3lFCdzh https://t.co/hFFPa6IbzR	http://pbs.twimg.com/media/DKXS8EgWkAAcIqI.jpg	data_image/hurricane_maria/24_9_2017/911943558399090688_0.jpg
9.11944E+17	911944150697807872_0	not_informative	0.6512	informative	1	not_relevant_or_cant_judge	0.6512	infrastructure_and_utility_damage	1	severe_damage	1	‘If anyone can hear us … help.’ Cry lost in the Trump maelstrom? https://t.co/hgBgbvOsBN https://t.co/AbzPwZpXxG	http://pbs.twimg.com/media/DKfgXyBWAAEM0YO.jpg	data_image/hurricane_maria/24_9_2017/911944150697807872_0.jpg
9.11944E+17	911944421507297280_0	not_informative	0.6696	informative	1	not_relevant_or_cant_judge	0.6696	infrastructure_and_utility_damage	1	mild_damage	0.7031	Meanwhile our divisive clueless Prez Jackass focuses only on kneeling and WH invites. https://t.co/hkSo9coMpt https://t.co/K0DFkfp2UJ	http://pbs.twimg.com/media/DKfgnhnXcAA-_9f.jpg	data_image/hurricane_maria/24_9_2017/911944421507297280_0.jpg
9.11944E+17	911944423730270208_0	informative	0.3393	informative	0.6749	rescue_volunteering_or_donation_effort	0.3393	rescue_volunteering_or_donation_effort	0.6749			RT @Jlegend100: WE NEED EVERYONE'S HELP PLEASE RT!!!! #HurricaneMaria @RambleDaHDoo @IHateTheREIGN @Ru_Unleashed https://t.co/7yzYhfOeHj	http://pbs.twimg.com/media/DKWGPbdVoAEwHFY.jpg	data_image/hurricane_maria/24_9_2017/911944423730270208_0.jpg
9.11945E+17	911945170572234752_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			#HurricaneMaria is 450 miles off of our coast and moving north. https://t.co/IyPGeUHV6A	http://pbs.twimg.com/media/DKfhS96UEAU6Dj2.jpg	data_image/hurricane_maria/24_9_2017/911945170572234752_0.jpg
9.11947E+17	911946959954563072_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			"https://t.co/mDzh2ln8MS - Hurricane Maria an Increasing Threat of Strong Winds, Rain to Parts of East Coas... https://t.co/6hEb6QNF1K"	http://pbs.twimg.com/media/DKfi7S1XoAIe7eh.jpg	data_image/hurricane_maria/24_9_2017/911946959954563072_0.jpg
9.1195E+17	911950029224587265_0	informative	0.3442	not_informative	0.6753	rescue_volunteering_or_donation_effort	0.3442	not_relevant_or_cant_judge	0.6753			Another successful task completed. Client resupply in Puerto Rico. #HurricaneMaria https://t.co/3Ym84T6Nju	http://pbs.twimg.com/media/DKflt0_XkAAoIbB.jpg	data_image/hurricane_maria/24_9_2017/911950029224587265_0.jpg
9.1195E+17	911950128042229761_0	informative	1	not_informative	1	other_relevant_information	1	not_relevant_or_cant_judge	1			Hurricane Maria deals Puerto Rico's fragile economy a new blow https://t.co/BRHxnZ4Bvq #finance https://t.co/q5pIHvODIh	http://pbs.twimg.com/media/DKflznnU8AAMKwL.jpg	data_image/hurricane_maria/24_9_2017/911950128042229761_0.jpg
9.11954E+17	911954127428694016_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			We could feel some effects from Hurricane Maria this week. https://t.co/ZxLwUoNy9e https://t.co/nX7g6ekpti	http://pbs.twimg.com/media/DKfhrQHUEAYoSY1.jpg	data_image/hurricane_maria/24_9_2017/911954127428694016_0.jpg
9.11955E+17	911954851298496512_0	informative	0.747	informative	1	infrastructure_and_utility_damage	0.747	vehicle_damage	1			#Just got my first real cell signal since Hurricane Maria hit. Here's my neighborhood. I can't access my house yet https://t.co/OHwlsliXzc	http://pbs.twimg.com/media/DKfqGppXUAAdJDd.jpg	data_image/hurricane_maria/24_9_2017/911954851298496512_0.jpg
9.11956E+17	911956417937944576_0	informative	0.6953	informative	0.6558	other_relevant_information	0.6953	infrastructure_and_utility_damage	0.6558	mild_damage	0.6191	Hurricane Maria Could Threaten North Carolina Later This Week - Bloomberg https://t.co/QAZA4eQYM0 @greensboro_nc https://t.co/uTbIqcuJyc	http://pbs.twimg.com/media/DKfrhuxUIAAvzKA.jpg	data_image/hurricane_maria/24_9_2017/911956417937944576_0.jpg
9.11957E+17	911957169813295107_0	not_informative	0.6676	not_informative	1							Your mid morning reminder to do your part! #HurricaneMaria #MariaRecovery https://t.co/lIQJT9JvXn https://t.co/RZ7XsSt4nc	http://pbs.twimg.com/media/DKfsNVoWsAEqxZk.jpg	data_image/hurricane_maria/24_9_2017/911957169813295107_0.jpg
9.11958E+17	911957922384461825_0	informative	1	not_informative	1	other_relevant_information	1	not_relevant_or_cant_judge	1			Visiting Carribean choir relieved as Hurricane Maria narrowly avoids their home https://t.co/f0znXH7DXJ https://t.co/4ylcIeXszT	http://pbs.twimg.com/media/DKfs5YTVoAAfSIB.jpg	data_image/hurricane_maria/24_9_2017/911957922384461825_0.jpg
9.11959E+17	911958815159078913_0	informative	1	not_informative	1	rescue_volunteering_or_donation_effort	1	not_relevant_or_cant_judge	1			"Rangers to donate 50/50 raffle proceeds for relief efforts in Puerto Rico, Hurricane… https://t.co/TWDXQIBPoi https://t.co/gn657e0az2"	http://pbs.twimg.com/media/DKfttWBXoAESLRf.jpg	data_image/hurricane_maria/24_9_2017/911958815159078913_0.jpg
9.11959E+17	911959035167035392_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			Hurricane Maria and tiny little Lee in the Atlantico can this Sunday morning. https://t.co/iHl0FFczy0	http://pbs.twimg.com/media/DKft4OXWkAAj4Tp.jpg	data_image/hurricane_maria/24_9_2017/911959035167035392_0.jpg
9.11961E+17	911960921316114432_0	informative	0.641	not_informative	0.3578	other_relevant_information	0.641	not_relevant_or_cant_judge	0.3578			What you need to know about holidays affected by Hurricane Maria https://t.co/mT7tGsJqLd https://t.co/w2jl3pjH6e	http://pbs.twimg.com/media/DKWRXsvXUAAyfs0.jpg	data_image/hurricane_maria/24_9_2017/911960921316114432_0.jpg
9.11963E+17	911962817498107904_0	informative	1	informative	0.6444	other_relevant_information	1	other_relevant_information	0.6444			RT @NEWeatherWx Good news! 12z Tropical Models keep #HurricaneMaria off NC coast https://t.co/35YJUihvOk	http://pbs.twimg.com/media/DKfpBvqXkAAlzs8.jpg	data_image/hurricane_maria/24_9_2017/911962817498107904_0.jpg
9.11964E+17	911963704257925126_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			"Some swell lingers from the remnants of #Jose, but new swells arrive tonight as #HurricaneMaria moves north. #wcvb https://t.co/MccNPLNlrh"	http://pbs.twimg.com/media/DKfyJ3iXcAAC59B.jpg	data_image/hurricane_maria/24_9_2017/911963704257925126_0.jpg
9.11965E+17	911965108292718592_0	informative	1	not_informative	0.6803	rescue_volunteering_or_donation_effort	1	not_relevant_or_cant_judge	0.6803			.@USCG Cutter Joseph Tezanos visits Culebra to visit w/ local leadership &amp; bring supplies following #HurricaneMaria https://t.co/vaYS67xsnQ	http://pbs.twimg.com/media/DKfygFAWAAAPWv1.jpg	data_image/hurricane_maria/24_9_2017/911965108292718592_0.jpg
9.11966E+17	911965850198036480_0	informative	1	informative	1	infrastructure_and_utility_damage	1	infrastructure_and_utility_damage	1	severe_damage	0.405	RT @DailyMail: How Hurricane Maria left Dominica looking like an apocalyptic wasteland https://t.co/nIBWJU48s9 https://t.co/23PaWrYEsV	http://pbs.twimg.com/media/DKQNhqGWkAApLmq.jpg	data_image/hurricane_maria/24_9_2017/911965850198036480_0.jpg
9.11966E+17	911965850198036480_1	informative	1	informative	1	infrastructure_and_utility_damage	1	infrastructure_and_utility_damage	1	mild_damage	0.6191	RT @DailyMail: How Hurricane Maria left Dominica looking like an apocalyptic wasteland https://t.co/nIBWJU48s9 https://t.co/23PaWrYEsV	http://pbs.twimg.com/media/DKQNh58WkAMMP_Q.jpg	data_image/hurricane_maria/24_9_2017/911965850198036480_1.jpg
9.11966E+17	911965850198036480_2	informative	1	informative	1	infrastructure_and_utility_damage	1	infrastructure_and_utility_damage	1	severe_damage	1	RT @DailyMail: How Hurricane Maria left Dominica looking like an apocalyptic wasteland https://t.co/nIBWJU48s9 https://t.co/23PaWrYEsV	http://pbs.twimg.com/media/DKQNiJbWsAEKpHx.jpg	data_image/hurricane_maria/24_9_2017/911965850198036480_2.jpg
9.11966E+17	911965850198036480_3	informative	1	informative	0.6698	infrastructure_and_utility_damage	1	vehicle_damage	0.6698			RT @DailyMail: How Hurricane Maria left Dominica looking like an apocalyptic wasteland https://t.co/nIBWJU48s9 https://t.co/23PaWrYEsV	http://pbs.twimg.com/media/DKQNiXkXkAArwsa.jpg	data_image/hurricane_maria/24_9_2017/911965850198036480_3.jpg
9.11966E+17	911966081438425088_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			#Maria slightly weaker as it moves northward https://t.co/Ii6ritkCNz https://t.co/sHO3CKjdKh	http://pbs.twimg.com/media/DKf0UTvWkAEKWt_.jpg	data_image/hurricane_maria/24_9_2017/911966081438425088_0.jpg
9.11966E+17	911966196379070464_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			#NASA Infrared Data Targets Maria's Strongest Side https://t.co/ZseVb9Fmmh #HurricaneMaria https://t.co/kuh8f5z6ec	http://pbs.twimg.com/media/DKf0aXDXUAAtbjW.jpg	data_image/hurricane_maria/24_9_2017/911966196379070464_0.jpg
9.11967E+17	911967176160169990_0	informative	1	informative	1	other_relevant_information	1	other_relevant_information	1			"Maria still cat 2 storm, continues 2 weaken moving north iinto cooler waters. Rain/wind/high surf poss in OBX mid wk https://t.co/HKFequq6Dn"	http://pbs.twimg.com/media/DKf1T9jWkAI7kZc.jpg	data_image/hurricane_maria/24_9_2017/911967176160169990_0.jpg
