tweet_id	text	label
296739865830244352	@Thefinnigans @TurnbullMalcolm Wow! Look at the (lack of) talent!! #auspol	not_relevant
295330152093712384	The Sunshine Coast? @ Noosa Heads http://t.co/mgPOgMbF	not_relevant
295403909512572929	Playing 2k11 on the Xbox and I'm freaking crap at it haha!	not_relevant
296913569704968193	I'm at New Shanghai (Brisbane, QLD) http://t.co/EnwD5CuU	not_relevant
296082496750247938	@frolieadeux YEAH MY DADS ONE TIME IN 4TH GRADE I CALLED SOMEONE A CUNT FOR CALLING ME A FREAK AND HE YELLED AT THE PRINCIPAL FOR	not_relevant
296249232069902337	@ashfalldown THIS MAKES ME SO HAPPY!	not_relevant
296369879727079424	I just need to get my mobile on the Telstra network and life will be sweet	not_relevant
297246674571644928	Drummer from @alt_j is sick. So refreshing to hear someone play with their own sound.	not_relevant
295480432869396481	Holy shit blacked out 3 times at work and the ceiling was caving in on top of the lights and the wind broke one of the drive thru doors	not_relevant
296836200872951808	Why is it considered acceptable to advertise job vacancies without remuneration being shown? It's sort of important isn't it ???	not_relevant
295333373268852736	@ArianaGrande congrats on 4.6 million followers! I love you so much and you have come so far	not_relevant
296216025140178944	@harto is coming to Australia!! Putting in for annual leave now! #sofuckingexcitedyoucannotevenimagine! #repostforspellingmistake	not_relevant
296627567367159809	@CharlotteGShore when are you coming here?	not_relevant
295479409677324288	@sbear0112 I think it was around 2006-2008 something like that, didn't come DVD until last year or 2011	not_relevant
296608262990729216	Geale is all class! Fit, fast and clinical. Mundine did not have a chance! #MundineVGeale	not_relevant
296253087717416960	need to be  s k i n n y http://t.co/lK0xLKvk	not_relevant
296453206102401026	@Dixontopfuel it is a long flight too, lol. Done it a few times now, but it's worth the trip. Can't wait to see NHRA on ESPN again soon!	not_relevant
295442881949339648	That is not me tweeting about fat burning stuff. Don't know what's going on!!!!!	not_relevant
295902767938142210	@shannikahd_ I hope I don't need to go down that road hahah	not_relevant
297331193328840704	I will never understand some of the people I go to school with. Thank god I'm out this year, &amp; that my friends aren't like the rest of them	not_relevant
295871702217408513	@ziqahos can.. :) make sure you add +673 before the number :)	not_relevant
297166597456551937	Motivation come find me!!! Now please :)	not_relevant
295711802799558656	Brand new galaxy s2 white $410.00 Southport http://t.co/sBAanIPr	not_relevant
297222295603265538	here we go again. #waitingroom @ North West Private Hospital http://t.co/iHPuQxDk	not_relevant
295501355844505600	@TealJesus_ I have gross beer and even grosser wine. That's probably not tempting but its the thought that counts.	not_relevant
297196258924326913	@NiallOfficial babe can i give you a present	not_relevant
296977983820922880	@addyjoy_ give them a Lolly pop and chuck them in your dark van... That'll sort em out?!	not_relevant
295802106517024768	Eating ice cream mmmmm it is soo nice	not_relevant
296520469547462656	Back into it. (@ Crossfit Dungeon) http://t.co/ECA8HdZv	not_relevant
295605573964136449	I'm at Staff Car Park (Brisbane, QLD) http://t.co/RlCTn8Nv	not_relevant
295351486798495745	Saturated in the time it took to run the half-block here. But still, coffee #coffee #bigwet http://t.co/07KrLjgV	not_relevant
296536439263469569	Florencia Enghal (http://t.co/KH3z2TQv) at UQ Centre for Communication and Social Change conference #CCSC2013	not_relevant
296510497895874560	I'm at Sourced Grocer (Teneriffe, QLD) http://t.co/FLweKFYN	not_relevant
296552129198436353	Longest. Election. Campaign. Ever. #sneakybitch	not_relevant
296968768159092737	If there's love at first sight, is it possible to have flatmates at first site? Pretty sure I hopefully met my new ones tonight.	not_relevant
297329435076603906	@buttbones I want that coat, dog	not_relevant
297091353739939840	The bush appeared to be burning but it wasnt burnt.	not_relevant
295489245668315136	@Daltoncatering it's not dangerous in a tunnel. All sorted.	not_relevant
296758071189983232	@ProudRed85 we'd look like a joke using that pitch for a Champions League game against Real Madrid.	not_relevant
296541179191902208	@telesynth_hot I think that's precisely what it's about, not buckets of expensive ALP-style nonsense promises! #election13	not_relevant
296570207844069377	There are as many chess game permutations than there are stars in the universe. We have computers that can see 20 moves ahead #mindblown	not_relevant
296194863429472257	@kissability ja me too. it seemed to be rudely replaced by sheer cliffs of white heat while I was holed up in aircon	not_relevant
295472292220248064	@AmyCim can you please follow me Amy ! I've watched all of the cimorelli covers and you all are truly amazing	not_relevant
296067617062522882	@annavlast nope!? Text me normally and see if that comes through first maybe?	not_relevant
296905425754935296	@Littlemixoffic so proud of you girls!! dna tour vids are making me teary! Love you lots xx http://t.co/aFDOhXRi	not_relevant
296302533801021440	flood map ipswich: Queensland floods: 2011 floods in Queensland hit Brisbane and Ipswich after Toowoomba | Crike... http://t.co/yHovlOcy	not_relevant
296066749151997953	Why dont you love me??? http://t.co/f0NvuBE5	not_relevant
295658993995636737	Sick. Nausea. Freezing. On the positive I get to go shopping today.	not_relevant
295726273722974208	navigations in public transportation back to the sleepy suburbs	not_relevant
296568063187357696	@Sean2Bright  Keep it local, listen, don't be a wanker, check your privilege, know you'll fuck up, be able to say sorry, keep goin #iXchat	not_relevant
296357627863126017	Waking up for school is so hard	not_relevant
295853159690162176	Tune by @_TheManor - Worth a watch and listen fellow Gooners: http://t.co/lTrwyjrA	not_relevant
296803410777366528	Defiantly not what i wanted to come home to.	not_relevant
297228619019857920	One station further walked to get Shorncliff (@ Northgate Railway Station) http://t.co/VFTnUntL	not_relevant
295773965614452737	Well Hello Telstra nice to have phone reception again	not_relevant
296614618569269248	@StevieDacanay i wish i could afford to fly over from Oz for this!	not_relevant
295374143136882689	@KeithUrban think twice about keeping tonight's concert on. You're putting lives at risk. Have a heart and reschedule	not_relevant
295508319362236417	Novak Djokovic wins his 4th #ausopen - this time in 4 sets over Andy Murray.	not_relevant
295666654610874369	@GrogsGamut Brisbane City Council, as a rule	not_relevant
296507542253735936	#book8 #brainrules 9/10 multi-sense presentations, re-use of scent at recall improves results drastically	not_relevant
296530769952788480	Another night shift. Pre shift coffee pickup @zarraffas. #EMS. #Tired	not_relevant
297115867819433984	@annemoloney we full on played a set in time square!!	not_relevant
295379375556292609	@heybriannamay Ahhh, gayyyyy. Will you be able to get home though?	not_relevant
296052226592489472	A day before Cammy's first day of school, Mum, my heart is too nervous for tomorrow. He is so Kyoote omg miss my lil Cam&amp;Alex!	not_relevant
295445568921141248	@yougomarniecoco you get a crown and a gold star.	not_relevant
296066770433884162	I'm at Springwood Mitsubishi (Slacks Creek, QLD) http://t.co/gNVbPIH8	not_relevant
296959821805154304	@c_rees that's awesome! Where are you moving to?	not_relevant
295919572027064320	One humid day @ Kewarra Beach http://t.co/jj1sENev	not_relevant
296783836191272961	@nikegolfchick working for Ali Whitaker this week...just hope she's a good paddler	not_relevant
297192640229818368	@subtlericho @mancatlove I'm a filthy cum dumper.	not_relevant
296908179814617089	I'm at Place Of Stones (Taringa, QLD) http://t.co/ELSF62e4	not_relevant
295861570813194240	#ausvsl bailey is stunned by the 19 year old young gun!	not_relevant
295474950150684672	@DHughesy i think its a cardboard cut out of him cos he looks catatonic :-)	not_relevant
296005026357317632	Back to piccolo in my favourite cup! Electricity FTW!  @ Southside Tea Room http://t.co/fs2zJEEu	not_relevant
295573060688437248	@Gabby_gabs_ YEAH I JUST CAN'T BELIEVE SHE FOUND OUT AT THE SAME TIME AS US, AFTER US REALLY, AND THROUGH THE INTERNET IT'S JUST... SHIT	not_relevant
296083404523466752	@JulesDee7 so what are the two songs you would listen to?	not_relevant
295479715882483712	@sbear0112 DVDs have different region codes, so American/Canada is 1, UK is 2 and Australia/NZ are region 4	not_relevant
296770542994853888	Larry Page you bloody ripper legend - http://t.co/LhXpWNv8	not_relevant
297315918458023938	Mother nature isn't happy again. No bedtime stories tonight. @ Wynnum Creek http://t.co/AMFCTXli	not_relevant
297281625744605184	Massive save by Theo just before the break #ROARvCCM	not_relevant
296193869136138240	Budgeting for permanent disasters? http://t.co/UfP0BKE0 climate disruptions CO2 Australia climate refugees  flood fire drought cyclone	not_relevant
297255283326078976	@TimOConnorAUS it's tempting let me tell you! Sydney is calling unfortunately. Back very soon though. Umm as you know, Tim : )	not_relevant
295485194583031808	@SimonJCLeBON #AusOpen Final isn't crap! My 2 worlds collide.	not_relevant
297109025571614721	Can palace sign any more loans? Thought 5 was limit or is that playing?	not_relevant
297330500564029440	While all the kids in my year are having a soggy &amp; soddy drink up in a flooded area bc they're idiots, I'm at home enjoying my spa bath.	not_relevant
295738319634042880	That was so not The Shield. So not.	not_relevant
296594004659810304	@thejay_i_h Nope lol. When things heat up they heat up!	not_relevant
295745356635963392	Been sitting in Brisbane airport since 10am bit sick of it :(	not_relevant
296874713253289985	Hey Kemosabe I'm alone #np	not_relevant
296122246370562048	Flume, tegan and Sara, example, regurgitator, the kooks	not_relevant
297170477552660480	Something different for a change (@ Little Singapore) http://t.co/3PHyn2Ui	not_relevant
297125696986284033	@MattSmith_2 @mitchnichols17 @jadesta36 Good luck tonight lads, we'll be there supporting you! #GoRoar	not_relevant
296254275594641410	@haych_enn HAHAHAHA nah just gonna make you jelly that's all	not_relevant
295559484699447296	The tattoos. The hoodie. The necklace. The hair. IM SO DONE! http://t.co/diC3WYIe	not_relevant
295481057128632320	Bender: Is there an app for kissing my shiny metal ass?  Nerd: Several  #Futurama	not_relevant
296241071657189376	My  :)  tl  :)) has  :))) been  :)))) dead  :))))  for  :)))))) 20  :)))))))  minutes :-):-):-)	not_relevant
296549378213163009	Very upset to be missing Derek tonight, can you get it over on Australian TV ASAP please @rickygervais	not_relevant
297106719065112577	AAAAaaaHHHaaa ... Finally quality coffee !!! Best Baristas on the coast @ Canteen Coffee http://t.co/K26nLU9N	not_relevant
297320107519119361	So a big storm is about to smack Brisbane. Fak u gooby. Had enough last weekend.	not_relevant
296486912816971776	55 x Velvet Retro Animal Print Belts with Big Buckles $30.00 Ashmore http://t.co/YLhoOQxe	not_relevant
296177051755503617	@meesebyte @xlson do not tell me what I might download or upload.	not_relevant
296884890027307008	Why does every Australian I meet slaughter me for using twitter and say I need to use Facebook?	not_relevant
296893407270408192	@rosemadder1 what beautiful images, eh? I could spend whole days looking, even at the drab ones!	not_relevant
296124620111769600	A great experience; old Fourny 1996; just disgorged; all chardonnay too; super @ Aria Restaurant http://t.co/9pqrpXKQ	not_relevant
296161704935567360	Omg lady. Please light that cogarette	not_relevant
296576617369710592	@dave_rocket - congratulations brother, beautiful athlete. Nothing lost plenty gained! #MundinevGeale	not_relevant
296932050143948800	Bought a laser printer yesterday and an espresso machine today... It's #mania	not_relevant
296594882917720064	Trust us. Is that an NLP policy? #ausvotes #auspol	not_relevant
295349324328603648	@1992w36 yep is hard been looking around for the past 2 years and have not found any gigs	not_relevant
295842485622685697	@spbrown like every time I bother to boot Windows, its got 56 (or more) critical updates?	not_relevant
296078754592206848	@shinyminidrake @ArkCatox a kitty ball we could toss around at the beach?	not_relevant
295457679260913664	27 more please it would be great if I could get	not_relevant
297205829730447360	#FF #FollowFriday the most incredible and the most beautiful person I know @PrinceJayHitch - I love you babe!	not_relevant
296533543625052161	,  , ,  ... OM NOM NOM HARRY @ Campus Living Villages http://t.co/ReTJKqt8	not_relevant
295476972165943299	@camjeffery you're the manager? We are LOVING it here! The weather doesn't matter when the room is this good! #impressed	not_relevant
295449343794741248	@Daltoncatering can only suggest an area not affected so far. Is there an ses bayside?	not_relevant
296156381390708736	Cannot wait for this weekend - a united church can make a massive difference in the world - we're @ Brisbane http://t.co/RSxPssBk	not_relevant
295740355746344960	Rock's mummy is so god damn proud cutest ever. #WWE #RoyalRumble #WWEChampion	not_relevant
296046389677400064	I use this on my phone and tablet. SwiftKey 3 has saved me 10,000 keystrokes! Check it out at http://t.co/wqdRNk3p	not_relevant
296744292997808128	@sbear0112 hey sweetie! How are you going?	not_relevant
296092676288282625	@PurdysChocolate that's gold, just hilarious!	not_relevant
297115488918573057	@caitiemathews THEN I GUESS I WOULD BE SEEING YOU AT WATPED.	not_relevant
296473397779636224	@invig @scottjacksonx  and upgrading their software is one of the drivers behind getting a new Mac (weird as that is)	not_relevant
296497985666314241	DESPERATE FOR WORK! Varsity Lakes http://t.co/TPUCEqc1	not_relevant
295847574726905856	@Angus_OL @joelbevilacqua hahaha was it alright but Gus?? I didn't know when to be formal thinking we were on air or not haha	not_relevant
296894861569822720	Can't wait for Zumba tonight :-)	not_relevant
296446979125436418	@invig When Im sitting at my computer, definitely. I usually have Evernote, or a code editor, or email, or whatever secondary task open.	not_relevant
296129310383804419	@CodySimpson I wouldn't say no, hehe.	not_relevant
296878724375257091	The end of a balloon is called a nipple, didnt know that #didntseethatcomin	not_relevant
296570942639968257	Miracles are instantaneous. They cannot be summoned, but come of themselves, usually at unlikely moments to those who least expect them.	not_relevant
296587143554408449	I use to hash tag everything but now pfffffff #CantBeBothered	not_relevant
296027706397716480	@LaborFAIL @SwannyDPM Stay away from us Swan, QLD doesn't need your bungling right now.....Newman has everything in hand thankyou.	not_relevant
295357028304572416	@Team_LiLy thanks love.. I'm actually in bris but can't get home yet.. Mum said its insane up there.. Going to Keith urban tonight wee	not_relevant
295512103090024448	Kia sign to sponsor the #AusOpen for 5 more years but couldn't put a new motor in my Carnival when it was 8 months out of warranty #assholes	not_relevant
297451455852449792	@liberal19 exactly right, it's means tested so only labour voters receive it.	not_relevant
296092661910237184	take my face plz its free you can have it http://t.co/rLOqx7Ga	not_relevant
296983987438637056	It's @scarcella1294 birthday Twitter! Wish him a happy birthday:) #youreonly19once	not_relevant
296009036640440321	I'm at City Hall Clock Tower (Brisbane, QLD) http://t.co/SuOJkqBz	not_relevant
297230015744073729	@Jess_JessP oh that sucks..I love in central qld..near emerald! We have power but just don't have free to air  atm	not_relevant
295800359610359808	@na7attack :):):) next time gadget next time :) the straights? Is that a band?	not_relevant
295771996015443969	Our local river weather station http://t.co/zm4Lu9QS	not_relevant
295422295822966784	@Ravneezy_ yeah a bit too late, party finished last week	not_relevant
295488845468803072	To celebrate Australia Day 2013 jump on board the musical roller coaster at http://t.co/8jkUs5nb #gottaloveagoodride	not_relevant
296130763315900416	Oh yeah unleash viruses onto my computer please	not_relevant
296028379633811456	today's other most overblown headline #eerie as in #eerie_tim_mathieson	not_relevant
297099616221011968	@Harry_Styles happy 19th babe hope you have the best day possible #happybirthdayharry	not_relevant
295402428549963776	I'm so sad for Alicia	not_relevant
297467570703970304	Hehe passed out like a baby again! Trying to think of last night and lol omg! My poor boyfriend having to deal with me	not_relevant
295725909057609730	Barrett eliminated by Bo Dallas, surprise #RoyalRumble	not_relevant
297106470649090049	@nkdtn but I have you?	not_relevant
296226095936704512	It's 9:58 pm in Brisbane Australia please @real_liam_payne follow me it will be a fantastic wake up surprise please thanks babe :D	not_relevant
296274576286044160	Hrmmm both twitter and Facebook load on phone but not on PC. Other sites all work.	not_relevant
296837129487667200	Holy hell.. The humidity here is strifing.	not_relevant
296842116703862784	@JetSetCD where are you going?	not_relevant
296143393069858816	@nealst :at least our guard admitted there was no timetable.	not_relevant
296735272727629825	@MyCustomer: What can we learn from Vine's porn #fail? by @Natalie_Brand http://t.co/y1b5D5l2 #SCRM #smm Good point made, we are all human	not_relevant
296126130522562560	How I love perfectly timed photos http://t.co/LqejT5iJ	not_relevant
295553003883204609	Damn, girl. Are you a queensland flood. Because you're ruining my life.	not_relevant
296074781076357120	So happy it was not a dream and the power is still on	not_relevant
297374916288847872	@JuliaBabes lol naa I went for a drink of water you know how you open the fridge and those voices sing to you? Well yeah .. Damit lol	not_relevant
295331140233994240	God, I have 2 walk 2 the pub in the wind and it will blow my hat off and ruin my day, let alone listen 2 embelishments of past deluges.	not_relevant
296047861257338880	I'm at News Queensland (Bowen Hills, QLD) http://t.co/m4sxqHFM	not_relevant
296535234999107584	I'm at Pig 'N' Whistle (Brisbane, QLD) http://t.co/9CFdh7Q7	not_relevant
295860309632106496	Too many white lies &amp;... white lines, super rich kids with nothing but loose ends, super rich kids with nothing but fake friends	not_relevant
296753279411568640	@andrewcembling no I mean, how often does it get relaid? Is there a set amount of years per pitch they roll out?	not_relevant
296513829838393345	@Kedron_King @NoLongerVerbose (my bet is on money)	not_relevant
295545407990292482	@MHZLN okay okay its okay! bye take care, ttyl	not_relevant
295545707820109824	NRL MANLY 2012 JERSEYS NOW ON SPECIAL WERE $100 NOW ONLY $35 - HU $35.00 Molendinar http://t.co/OsJrBkh0	not_relevant
295785006171840513	@T_RButcheryDB oh yeah! This pic was our driveway! We are able to get out via another road tho! #qldfloods http://t.co/dAwq48O4	not_relevant
295342514364366849	@abcwestqld such a state of contrasts ! #bigwet	not_relevant
295440436011618305	@heyimChelsea_ oh wow. Yeah I thought Cleveland was pretty bad.	not_relevant
296990524982841344	Waiting for the bus #school #nature #green #cricketField @ Brisbane Boys' College http://t.co/rDlk55Li	not_relevant
295498300302430208	All sunshine here on the Sunny Coast	not_relevant
296603637935915008	@nao2win he should keep going...not stoping till mundine is flat on his back	not_relevant
297299769003499520	@FightBetting He should have to fight JDS first if he wins that then he gets the  title shot. Just my opinion..	not_relevant
296784842723561472	My life. What is with people? How do you even have my number? http://t.co/8TURLmOs	not_relevant
296841695604121600	@vodka910 im getting that tweet to be flashed on vhotvids. Hahaha bored nagtanaw ra ko tv.	not_relevant
296615730772836352	@AyoCarmelo_ @KeriHilson I return the favor !!!!  Isn't that the way ?? Swallow every guy	not_relevant
295473166476787712	i never know what David is talkig about	not_relevant
295405565050499072	@MarcMonster ahhh I want to see your tattoo so bad !!! So happy for you!	not_relevant
296367782881284096	@sbear0112 or that lol :-) had a busy day yesterday didn't get time to go twitter at all	not_relevant
296424295507296258	@NeverLosePitty why the new twitter?	not_relevant
297328970926530560	Unions claim job losses in Queensland public sector have hindered flood response | http://t.co/QZzRfxWX via @couriermail,#kaosqld	not_relevant
296149806194241536	@youmeatdicks_ your bio makes me feel stupid o	not_relevant
296035736745046017	@StaceyCanSpell @TheRealSophie1 at least the weather's on our side today   never been so happy for it to be stinking hot!	not_relevant
295320633775104000	@breebella12 haha damn I didn't get one lol ... Mine was crap..long story lol	not_relevant
295340557876740098	@CherylSmithy at least you get snow! #missslopes	not_relevant
296561559243718657	What the fuck, first time watching reality tv in at least a year. Is it just me or are half the contestants on MKR arrogant assholes?	not_relevant
295745985743843329	Mad I'm not replying to your iMessage Bc I'm not home and that would be a text LOL	not_relevant
296422108190367744	@BrooksBeau #beaufollowmeyouworm I'm begging Beau please your my favourite!!	not_relevant
297431507855892480	@wwwbigbaldhead Well I imagine it would a lot more fun than school with bitches and sluts and dicks etc.	not_relevant
296638238351839232	Just in: Troops lend muscle to Queensland's flood recovery http://t.co/QnEKCHNg #news	not_relevant
296386429238513665	@kristingee92 trust there are plenty!! All educated, well dressed, polite, family orientated :) whole package	not_relevant
296900303700234240	We pray and ask God to rise up from amongst us a new leader!	not_relevant
296454031201665024	@matty0828 you were meant to say no so I could say 'I rest my case'	not_relevant
295865190514315264	How does 'dj vu' scientifically happen	not_relevant
297473386047746049	Just think of all da $$$$	not_relevant
295794338900877312	#bigwet Ice still available at Bellrick Street Acacia Ridge	not_relevant
295700983835676673	@Ellio73 been crazy over here tornados and cyclones	not_relevant
296065806171787264	I say I mean too much like I mean come on stop saying that Josphine	not_relevant
296914774481068032	@LLL3_0 I don't think ours will look like that ever....would not have to think of England for that one!	not_relevant
296847076845817856	@RollinBesties wait...you mean cops?	not_relevant
295709029634809856	@JaiBrooks1 hahahaha 'do we get money out of this?'	not_relevant
295340962689986560	Very rough weather at Mooloolaba. No flight home today. Cyclone, tornado, what ... http://t.co/Ub6AjCBG	not_relevant
296509426146353152	@ZaynTurkishFan you first love :) from faves Xx	not_relevant
295415068991045632	Just posted a photo @ Garden City Interchange http://t.co/6YnihEK6	not_relevant
297315896505012224	Still not sure why my back is so fucked its making my hip feel 70, but hell or high water I will be at @soundwavefest  in 22days. #SW13	not_relevant
296239622944587776	@ZacharyGodsell agreed!! Anyway mate, bed time for me. Work in 6 hours! #fuckmylife	not_relevant
296742309809229824	@CLeeds24 we have a good spot but not home yet. Have some tricky aways before playing City. Then have Arsenal away &amp; your lot at home after.	not_relevant
295687473504350208	@meaganpitt Thanks M - will do. Off to have something to eat then back to watch some more Mrs Browns Boys !!!	not_relevant
296210196269764608	@Real_Liam_Payne Liam agh i have my first day back to scl tomorrow...wish me fun times?aha jks its scl XD	not_relevant
296744359733387264	@Quasar_ Right, but the pay the creator chain is a fairly flimsy and problematic one. Its hardly that clear-cut.	not_relevant
295500412923019264	My sister pisses me off so much why cant she just leavE	not_relevant
295786886885171200	@helenperris are they north Bundy or south?	not_relevant
296256989909114882	@SydneyMardiGras You may want to redirect the naked domain to the www URL for your site http://t.co/P1nsGaOv	not_relevant
297487375985176576	@tastetrekker visiting family. Staying at south bank. Thanks will eat well now	not_relevant
296993248591892481	Elvis Presley Flip Book! $10.00 Burleigh Waters http://t.co/QZLpA4Od	not_relevant
295830872857395200	@AngelineAvenue looks like you won't be down there for a while haha  After about a months time I won't be in Australia for a while	not_relevant
296406592558092288	Just like a chocolate milkshake only. .. it's a river?  @ South Brisbane http://t.co/yD5jdhU9	not_relevant
297263075394977793	SBS2 now to see our boys @PeteLoft123 who placed 5th in the Individual Pusuit and @jkerro @LukeOckerby racing Track Nationals #tacknats	not_relevant
297322385785368578	It was! But thanks RT @HollywoodConsul: Hi @sjreaders loved &amp; fondly remember Messages from Chaos. Feels like a lifetime ago now.	not_relevant
295383995234000898	@23Mellie @scouse_roar @anthonyproia1 I agree. One of the best youth players I've seen come through @brisbaneroar . #proiaforaleague	not_relevant
295514236577259521	@NatsWise no plans yet just thoughts! X	not_relevant
296590364578574336	@TealJesus_ You sure that's legal buddy? And you sure you're ready to deal with Paramore playing LOUDLY for the rest of your life?	not_relevant
295999919058202625	My 8 year old discovered #yoga. He loves it! I think this is #amazing. #stayingfit n #flexible	not_relevant
296554747018743808	own goal by brisbane lions.. harimau muda A 2 - brisbane lions 1	not_relevant
297219685970214914	I'm at South Bank Parklands (South Brisbane, QLD) http://t.co/JlL8YSKc	not_relevant
296908764882280448	RT@zackster: Why is Pyne airbrushed from the Real Solutions booklet? (via @independentaus) No pets allowed.	not_relevant
296118724648382464	@corbellatoris I am quite talented	not_relevant
295386316911304704	@yougomarniecoco that's what they are saying.	not_relevant
295377744160768000	Yep we now need a boat mona_ive  @ Buderim http://t.co/6QJ6byTm	not_relevant
296255196986757120	@ashfalldown @theriseoftroy is it good? If so, link me? :)	not_relevant
295479591970152448	@pennyywear aw come next time hahah!xxx	not_relevant
296796954556510210	Remedial Massage Therapist Wanted Robina http://t.co/JUT6YjLG	not_relevant
296825132884848640	@GeezerKids it's on the agenda this year once the new album is dropped :)	not_relevant
296941667309735936	If I was to get a follow by a member of @onedirection @ollyofficial @NICKIMINAJ @example or @LittleMixOffic I would be bouncing off the wall	not_relevant
297103990435483649	@Harry_Styles HAPPY BIRTHDAY HARRY!  Have an awesome daaaaaaay !!!! #happybumpdayharry	not_relevant
297341206449512449	#followfriday my beautiful little sis @TilahJade. I'm so proud of her. She's so smart, strong and thoughtful. I love her to bits	not_relevant
295365826184359939	Why do I live in Australia. View from my house guys :( http://t.co/uHi6PjFb	not_relevant
296569728846155776	@liberal19 #pmlive can't stand Latham why do they keep putting him on?	not_relevant
295472362885873664	@SianTylor Which school are you going to?	not_relevant
295467676699082752	The rain has stopped and the eating has started..	not_relevant
297335124536721409	@CiCiSimpsonXo @jwinno awh cool :) anyways I'm going to bed! Soo goodnight or good morning or afternoon whatever time it is there aha  xx	not_relevant
295651700381986816	@trentleymc77 @mattyintheknow yep! And the horrible wind!!! So scary!!!	not_relevant
296752170924122112	@KielMcPhee @kirk_lyons @haydenbranks7 let him tongue punch me fart box ya reckon?? Who's his mrs working at AJ's? #betshesalooker #michelle	not_relevant
296782616303128576	An IDE is the bicycle to the legs of my hacking skills.	not_relevant
297281272705843200	http://t.co/V23avjjK QF557 the Moree VH_VYK finally here of QF544 now to see how quick they can empty	not_relevant
295356958939156480	Raining here like crazy fml!	not_relevant
296933629416849408	@IGetItDon3 lol damn strait were cool lol. Aw ur bored? Did u get in with tha cool crowd and d/lded kik yet?	not_relevant
296487754680901633	@realchriswebber you can't win championships with alley oops	not_relevant
296374167664742400	Get your Trade recognition / Qualifications Surfers Paradise http://t.co/icZ2KKEo	not_relevant
296228847991541761	Scouts taught me how to survive with no power and how to live on gas stoves Got a badge to prove it #thuglife http://t.co/3fjtuLlO	not_relevant
295422463167303680	@richardkeane Only mid way through Season 2 - awesome show!	not_relevant
296030614551941122	@steffoknee @DorothySampson where was the list sent too ?	not_relevant
297313546226790401	@AmandaAbate   Thanks Amanda. I have yet to adjust to QLD. You are a spot on reporter.	not_relevant
295379171532742656	I can't believe I respected him	not_relevant
296025626152931328	What's left of the root system!!! #chc_uni  @ CHC http://t.co/VebNujDT	not_relevant
297264451067998208	I just ousted @jacktoday as the mayor of Centro Toombul on @foursquare! http://t.co/P294BC5M	not_relevant
297250426179428352	@jessicashaex and your hairs not even bad! Regrowth is a part of life haha x	not_relevant
296467978462056448	Just posted a photo @ Queensland Art Gallery http://t.co/BGSA8sfQ	not_relevant
297188706283028480	First Gayle found a chunk of willow, then a piece of Finch. Danger man gone! #AUSvWI #cricket9	not_relevant
296221994268102656	@badgalsez I should have got on the news so you could see my beautiful face	not_relevant
297154982837370880	Grocery time. Off to woolworths. :-)	not_relevant
295672667216961536	@niamcentral it would probably be less painful	not_relevant
296436327170322433	@midamabu @savethecurl Handling it one click @ a time :)	not_relevant
295321470358392833	@l_sharples sweet as.. Looking forward to it	not_relevant
295397112714260480	Lunch and Live music inside in the dry (@ Noosa Surf Club w/ 3 others) [pic]: http://t.co/E4ZzMAhk	not_relevant
295714455336144896	Working Oz Day treats off. (@ Jetts Fitness) http://t.co/7ZuBS9eY	not_relevant
296589927838253056	@CHARLIEM0RGAN hey cunt, hiding till it dies down?	not_relevant
295344510295212032	@Wendycarlisle Are you comfy with ABC News politics reporting? Do you see criticism as driven primarily by party political agendas?	not_relevant
296048971208589312	@marco_harko ooooooor I'll just smash ya all over again wen m home!! #fifagod	not_relevant
296588850225111040	@HollyGShore atleast you'll be able to kick the crap out of something!	not_relevant
296912865498103808	I'm at Adrian's and Nathalie's Place http://t.co/2S1gCKHj	not_relevant
296132480652689409	@frankysucre hello to you too?	not_relevant
295667514338340865	Garage Sale Gold Coast Pacific Pines http://t.co/xfFIcRyt	not_relevant
296574210195718145	@stevezemek I have football training tomorrow night, I might try and head down before.	not_relevant
297332066197069824	@R_McEwan @greglovey not yet buddy but 2 good lookin' civvy's like yourselves finding a job should be easy I'll even provide the pool table!	not_relevant
295349893655064576	@Clinton82 definitely, walked home early this morning after getting the first train. Better than sticky thick humidity.	not_relevant
295514117429686272	@GrandSlamGal Haha! I didn't mind it but thought the add useless. If they want to test their bras get Serena. Is that politically incorrect?	not_relevant
296955564578181120	couldn't find the usual MARCO POLO (black tea) #tea that i usually drink, so i'm tryin @ Black Pearl Epicure http://t.co/8PkUzIsw	not_relevant
296956748588277760	@thuynguyennnnn where is it at? Such a dog no invite at all woof woof !	not_relevant
297313861198036992	The batteries in my life are failing me.. first car... now iPhone...	not_relevant
295509626152173570	@tumi_rose A book??? Woow! Gotta get it out soon then	not_relevant
295461641221439488	Unanimous applause for the pilot who just landed safely against 150 km/h winds. It good to be grounded. http://t.co/6uHEJaay	not_relevant
295555156660080640	@IqbalDanNial &amp; you are way smarter than me, iqbal =='	not_relevant
296942905631846400	@Real_Liam_Payne @NialIOffciaI @Louis_Tomlinson @Harry_Styles or @ZaynMalik even if just one followed me I would be bouncing off the ceiling	not_relevant
295655333198692354	What a lovely start to the morning. Hash tag ess aye are see aye ess emm.	not_relevant
297377858886696960	@SophiaFaapoi lol oh! Those places any good yet .. On a Friday?	not_relevant
295803018169962496	@DAtkinson4PC @EamonnHolmes so what projects do you support? It will create work and jobs can see an issue	not_relevant
